INDX_NR,INCIDENT_DATE ,INCIDENT_MONTH,INCIDENT_YEAR,TIME,TIME_OF_DAY,AIRPORT_ID,AIRPORT,RUNWAY,STATE,FAAREGION,LOCATION,ENROUTE STATE,OPID,REG,FLT,AIRCRAFT,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,TYPE_ENG,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,PHASE_OF_FLIGHT,HEIGHT,SPEED,DISTANCE,SKY,PRECIPITATION,AOS,COST_REPAIRS,OTHER_COST,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,INGESTED,INDICATED_DAMAGE,DAMAGE_LEVEL,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SPECIES_ID,REMARKS,REMAINS_COLLECTED,REMAINS_SENT,WARNED,BIRDS_SEEN,BIRDS_STRUCK,SIZE,NR_INJURIES,NR_FATALITIES,COMMENT,REPORTER_NAME,REPORTER_TITLE,SOURCE,PERSON,LUPDATE,TRANSFER
612626,1994-09-29,9,1994,     ,Night,KRDU,RALEIGH-DURHAM INTL, 23L,NC,ASO ,,,USA, N866US, ,FOKKER F100,372,12.0,37.0,46.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,5500.0,250.0,,No Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,,False,False,No, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-05-22,False
615708,1994-09-28,9,1994,     ,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, ,NC,ASO ,,,UNKC, , ,SHORTS 360,804,8.0,31.0,4.0,A  ,3.0,C,2.0,4.0,4.0,,,,5800.0,195.0,,No Cloud, None,,,,,,False,False,N,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,BIRD REPTD AS OWL? UNLIKELY AT THIS ALTITUDE.,False,False,No, , 1,Medium,,,OPERATOR = MARK SHAVER (X/XX/XXXX UPDATED OPER) /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,2015-08-19,False
617824,1994-09-28,9,1994,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,NC,ASO ,,,USA, N615US, ,B-757-200,148,26.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Approach,500.0,130.0,,No Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,, None,,UNKBS,FLT. LANDED NORMALLY,False,False,No, , 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-05-22,False
827267,1994-09-27,9,1994,     ,Day,KAVL,ASHEVILLE REGIONAL ARPT, ,NC,ASO ,,,MIL, , ,KC-135R,148,,,,A  ,,,,,,,,Approach,400.0,120.0,,,,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Unknown,,,UNKBM,"REMARKS -  ;  AIRCRAFT -  KC - 135 - R;  IMPACT -  ;  NUMBER OF BIRDS (S, F, or Z) -  Z",False,False,Unknown, , ,Medium,,,SOURCE = BASH NR XXXXX /Legacy Record=XXXX/,REDACTED,REDACTED,BASH,,2009-10-21,False
621154,1994-09-25,9,1994,     ,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, ,NC,ASO ,,,USA, N433US, ,B-737-400,148,32.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Landing Roll,0.0,,0.0,,,,,,,,True,False,N,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,UNKBM,"TWO BIRDS INGESTED, 1 EACH ENG. NO DAMAGE. PHASE GIVEN AS THR  REV",False,False,Unknown, , 2-10,Medium,,,"ENG MANU#XXXXXX,XX (XX/XX/XX UPDATED PHASE OF FLT) /Legacy Record=XXXXXX/",REDACTED,REDACTED,Engine Manufacturer,Other,2013-11-26,False
634773,1994-09-23,9,1994,     ,,KILM,WILMINGTON INTL, ,NC,ASO ,,,UNK, , ,UNKNOWN,,,,,,,,,,,,,,,,0.0,,,,,,,,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,K5114,TAKEN TO CAROLINA RAPTOR CENTER. USGS BAND #  200300486,True,False,Unknown, , 1,Small,,,SOURCE = BIRD BANDING LAB (X/XX/XX UPDATED CARCASS FOUND) /Legacy Record=XXXXXX/,REDACTED,REDACTED,Other,Carcass Found,2013-07-17,False
612654,1994-09-22,9,1994,     ,Day,KRDU,RALEIGH-DURHAM INTL, 5L,NC,ASO ,,,EGF, N193AE, ,SAAB-340,778,5.0,22.0,22.0,A  ,3.0,C,2.0,4.0,4.0,,,Approach,,,,Some Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,,False,False,No, , 1,Medium,,,OPERATOR LISTED AS ERECIN G. OCKLOR /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-05-22,False
618394,1994-09-17,9,1994,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,NC,ASO ,,,USS, N894US, ,FOKKER F100,372,12.0,37.0,46.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,20.0,140.0,,Overcast, None,,,,,,False,False,N,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,O2111,FLOCK FLYING ACROSS RY. ONE BIRD HIT RADOME ON LANDING FLARE. NO  DAMAGE. HIT LAST BIRD OF A SMALL FLOCK CROSSING TOUCHDOWN ZONE OF  RY.,False,False,Yes, 11-100, 1,Small,,,SOURCE = THREE XXXX-X REPTS. /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1998-10-19,False
615394,1994-09-14,9,1994,     ,Dusk,KRDU,RALEIGH-DURHAM INTL, 23R,NC,ASO ,,,AAL, N6810, ,B-727-200,148,11.0,34.0,10.0,A  ,4.0,D,3.0,5.0,6.0,5.0,,Landing Roll,0.0,120.0,0.0,No Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,BIRD HIT UPPER R CORNER OF NEAR R-1 WINDOW. NO VISIBLE DAMAGE.,False,False,No, 2-10, 1,Medium,,,SOURCE = XXXX-X & ASRS  DATE = DATE REPORTED /Legacy Record=XXXXXX/,REDACTED,REDACTED,Multiple,,1998-05-22,False
618264,1994-09-14,9,1994,     ,Day,KFAY,FAYETTVILLE REGNL ARPT/GRANNIS FIELD, 28,NC,ASO ,,,PVT, N33BK, ,BE-90 KING,123,18.0,31.0,4.0,A  ,2.0,C,2.0,4.0,4.0,,,Approach,,,,Some Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,O2205,"A/C STRUCK APPROX. 6 DOVES. NO APPARENT DAMAGE TO A/C. REPTD AS DOVES, ASSUME MOURNING.",False,False,Unknown, , 2-10,Small,,,OPERATOR = PAUL LOVING /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,2005-03-10,False
619739,1994-09-13,9,1994,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18L,NC,ASO ,,,PDT, , ,DHC8 DASH 8,303,10.0,31.0,10.0,A  ,3.0,C,2.0,4.0,4.0,,,Take-off Run,0.0,100.0,0.0,Some Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,O2205,"REPTD AS DOVE, ASSUME MOURNING.",False,False,Yes, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,2005-03-10,False
613076,1994-09-09,9,1994,     ,Night,KGSO,PIEDMONT TRIAD INTL, 23,NC,ASO ,,,AAL, N1404D, ,FOKKER F100,372,12.0,37.0,46.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,2400.0,200.0,,No Cloud, None,,,,,,False,False,N,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,,False,False,No, 1, 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1998-05-28,False
615606,1994-08-29,8,1994,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 23,NC,ASO ,,,USA, N983VJ, ,DC-9-30,583,21.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,,170.0,,Some Cloud, None,,,,,,False,True,M?,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,, None,,UNKBM,CREW HAD NO INDICATION OF STRIKE. MECH FOUND ON INSPN.,False,False,No, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Air Transport Operations,1998-05-21,False
610948,1994-08-28,8,1994,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,NC,ASO ,,,USA, , ,B-737-200,148,13.0,34.0,10.0,A  ,4.0,D,2.0,1.0,1.0,,,Landing Roll,0.0,,0.0,Some Cloud, None,,,,,,False,False,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,O2111,FLT 432. NO DETERMINATION IF ENG DAMAGED.,False,False,No, 2-10, 2-10,Small,,,DATE = POSTMARK /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-07-07,False
613172,1994-08-27,8,1994,     ,Dusk,KRDU,RALEIGH-DURHAM INTL, 5L,NC,ASO ,,,AAL, , ,MD-80,583,37.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,200.0,130.0,,Some Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,, None,,UNKBS,FLT 1278. SAW 20 HIT 2.,False,False,No, 11-100, 2-10,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-05-28,False
618314,1994-08-26,8,1994,     ,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, ,NC,ASO ,,,USA, N387US, ,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Landing Roll,0.0,100.0,0.0,No Cloud, None,,,,,,True,True,M?,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,TWO BIRDS INGESTED IN L ENGINE. EXTENT OF DAMAGE NOT REPTD. GE  REPTS NO DAMAGE.,False,False,Yes, 2-10, 2-10,Small,,,ENG MANU#XXXXXX SOURCE = ENG MANU & XXXX-X /Legacy Record=XXXXXX/,REDACTED,REDACTED,Multiple,Other,1998-10-05,False
616094,1994-08-16,8,1994,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18L,NC,ASO ,,,BUS, N64HA, ,C-560,226,45.0,31.0,1.0,A  ,1.0,D,2.0,5.0,5.0,,,Climb,10.0,120.0,,Overcast, None,,,,,,False,True,M,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,DENT IN WING LEADING EDGE SHEETMETAL W/ NO DAMAGE TO DEICE BOOT.,False,False,No, 2-10, 1,Medium,,,OPERATOR = HAWKAIRE /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1996-05-24,False
608755,1994-08-13,8,1994,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,NC,ASO ,,,USA, , ,B-737-400,148,32.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Approach,100.0,140.0,,Some Cloud,,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Pitot tube,,,O2205,"PITOT TUBE STRUCK.  FLT 676. REPTD AS DOVE, ASSUME MOURNING.",False,False,No, 2-10, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,2005-03-10,False
614169,1994-08-11,8,1994,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18L,NC,ASO ,,,HNA, , ,DHC8 DASH 8,303,10.0,31.0,10.0,A  ,3.0,C,2.0,4.0,4.0,,,Climb,,95.0,,Some Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,FLT 3266,False,False,No, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,2002-03-21,False
610512,1994-08-06,8,1994,     ,Day,KRDU,RALEIGH-DURHAM INTL, 5L,NC,ASO ,,,DAL, , ,MD-88,583,37.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Landing Roll,0.0,,0.0,Some Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,ZX3,"FLT 806.  PILOT ADV NO DAMAGE, VERY SMALL BIRD, ADVISING ATC IN  CASE THEY WANTED TO CHECK RY. PILOT DID NOT CALL FACILITY.",False,False,No, , 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1996-05-23,False
612551,1994-08-05,8,1994,     ,Dusk,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36R,NC,ASO ,,,USA, N523AU, ,B-737-300,148,24.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Climb,100.0,,,No Cloud, None,,,,,,False,False,N,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,, None,,ZX3,NO DAMAGE OBSERVED. IMPACTED LT-WING ROOT AREA,False,False,No, 11-100, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-05-21,False
637056,1994-08-01,8,1994,     ,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, ,NC,ASO ,,,USA, , ,B-757-200,148,26.0,37.0,,A  ,4.0,D,2.0,1.0,1.0,,,,,,,,,,,,,,True,True,M?,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,UNKBM,"INGESTION. ENG # NOT REPTD, ASSUME 1. # BIRDS NOT REPTD, ASSUME  1.",False,False,Unknown, , 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,Engine Manufacturer,Other,2005-02-24,False
615904,1994-07-29,7,1994,     ,Night,KRDU,RALEIGH-DURHAM INTL, 23R,NC,ASO ,,,AAL, N583AA, ,MD-80,583,37.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,50.0,130.0,,Some Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBS,,False,False,No, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-05-18,False
610619,1994-07-15,7,1994,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,NC,ASO ,,,USA, N893US, ,FOKKER F100,372,12.0,37.0,46.0,A  ,4.0,D,2.0,5.0,5.0,,,Climb,50.0,150.0,,Some Cloud,,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,UNKBS,,False,False,No, , 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Air Transport Operations,1998-05-18,False
612841,1994-07-15,7,1994,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18L,NC,ASO ,,,USA, N977VJ, ,DC-9-30,583,21.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Take-off Run,0.0,,0.0,Some Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,, None,,UNKBM,BIRD STRUCK AT LIFT OFF ON RIGHT LOWER FORWARD SIDE FUSELAGE.  BLOOD STAIN.,False,False,Unknown, 1, 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Air Transport Operations,1998-05-18,False
617854,1994-07-15,7,1994,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18L,NC,ASO ,,,USA, , ,DC-9,583,90.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Take-off Run,0.0,140.0,0.0,No Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,, None,,UNKBM,FLTA193,False,False,Unknown, 1, 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1996-05-20,False
618222,1994-07-12,7,1994,     ,Dusk,KAVL,ASHEVILLE REGIONAL ARPT, 16,NC,ASO ,,,EGF, N853AE, ,BA-31 JETSTR,168,3.0,19.0,4.0,A  ,2.0,C,2.0,4.0,4.0,,,Take-off Run,0.0,102.0,0.0,Some Cloud, Rain,1.0,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, Aborted Take-off,,ZT1,"MED. SIZED, BLACK AND GRAY BIRD",False,False,No, 2-10, 1,Small,,,A/C = BAXXXX /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-05-18,False
614406,1994-07-09,7,1994,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,NC,ASO ,,,USA, N200AU, ,B-737-200,148,13.0,34.0,10.0,A  ,4.0,D,2.0,1.0,1.0,,,Climb,50.0,175.0,,No Cloud, None,,,,,,True,False,N,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,," None, Precautionary Landing",,UNKBM,NO EXTERIOR DAMAGE. LOST POWER MOMENTARILY ON #2 ENGINE.  A/C  RETURNED & LANDED CLT W/O INCIDENT AT 2143Z.,False,False,No, 1, 1,Medium,,,SOURCE = TWO XXXX-X & MISC. SITUATION REPT. /Legacy Record=XXXXXX/,REDACTED,REDACTED,Multiple,Tower,2004-06-23,False
615250,1994-06-27,6,1994,     ,Day,KILM,WILMINGTON INTL, ,NC,ASO ,,,BUS, N373G, ,CL-600,188,6.0,7.0,43.0,A  ,3.0,D,2.0,5.0,5.0,,,Landing Roll,0.0,110.0,0.0,Overcast, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,, None,,ZT1,MARK ON RIGHT FRONT OF A/C NO DENTS OR CHIPPED PAINT. NO DAMAGE.,False,False,No, , 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1998-05-18,False
615089,1994-06-25,6,1994,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,NC,ASO ,,,USA, , ,B-737,148,95.0,,,A  ,4.0,D,2.0,1.0,1.0,,,Approach,10.0,130.0,,Some Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,STRUCK AFT OF FIRST OFFICER'S WINDOW.FLT 2863,False,False,No, 1, 1,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-05-18,False
616541,1994-06-22,6,1994,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,NC,ASO ,,,USA, , ,B-737,148,95.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Approach,100.0,125.0,,No Cloud, None,,,,,,False,False,N,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,ZT1,FLT 1204,False,False,Yes, 1, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1998-05-18,False
616774,1994-06-17,6,1994,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 23,NC,ASO ,,,USA, N986VJ, ,DC-9,583,90.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,20.0,129.0,,No Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,"\Slat""", None,,O2111,"FLT 1727.  BIRDS HIT LEFT INBOARD SLAT, RT INBOARD FLAP, LEFT  FLAP, LEFT LANDING GEAR DOOR - NO DAMAGE",False,False,No, 11-100, 2-10,Small,,,SOURCE = TWO XXXX-X REPTS. /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,1998-05-18,False
616237,1994-06-07,6,1994,     ,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18L,NC,ASO ,,,USA, N431US, ,B-737-400,148,32.0,10.0,1.0,A  ,4.0,D,2.0,1.0,1.0,,,Climb,100.0,160.0,,Some Cloud, None,9.0,,,,,True,True,S,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,," None, Precautionary Landing",,UNKBL,"FLT 232, RTF CL7 DUE TO A LARGE BIRD INGESTED INTO THE #2 ENGINE.  LANDING WAS NORMAL. 4 FAN BLADES DAMAGED. A/C SWAPPED & FLT  CONTD TO CHS.",False,False,No, 1, 1,Large,,,"ENG MANU #XXXXXX  SOURCE = TWO XXXX-X REPTS, MISC STN REPT & ENG MANU REPT /Legacy Record=XXXXXX/",REDACTED,REDACTED,Multiple,Pilot,2004-06-23,False
611301,1994-05-28,5,1994,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,NC,ASO ,,,TWA, , ,DC-9-10,583,19.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Climb,20.0,145.0,,No Cloud, None,,,,,,False,False,N,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,, None,,UNKBM,NO SIGNIFICANT DAMAGE,False,False,No, 2-10, 2-10,Medium,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,1998-05-28,False
617247,1994-05-20,5,1994,     ,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,NC,ASO ,,,USA, N971VJ, ,DC-9-30,583,21.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,20.0,135.0,,Overcast, None,,,,,,False,False,N,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,YL001,,False,False,No, 1, 1,Small,,,(X/XX/XX UPDATED A/C MODEL) /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,2013-04-16,False
618633,1994-05-07,5,1994,     ,Day,KRDU,RALEIGH-DURHAM INTL, 5L,NC,ASO ,,,AAL, , ,MD-80,583,37.0,34.0,10.0,A  ,4.0,D,2.0,5.0,5.0,,,Approach,100.0,125.0,,Some Cloud,,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,ZT1,DAMAGE UNKNOWN AT TIME PILOT CALLED.  FLT 1194.,False,False,No, 2-10, 1,Small,,, /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Tower,1996-05-15,False
628118,1994-05-06,5,1994,23:59,Night,KMRH,MICHAEL J SMITH FIELD ARPT, ,NC,ASO ,,,PVT, N37CN, ,BE-58 BARON,123,12.0,13.0,16.0,A  ,2.0,A,2.0,4.0,4.0,,,Approach,100.0,130.0,,No Cloud, None,,3200.0,,5517.0,,False,True,M,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,UNKBM,DATA ENTRY NOTE: THIS WAS REPORTED ON JAN 7 1999,False,False,No, , 1,Medium,,,OPER = CP NICHOLSON /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,Pilot,2005-06-07,False
609494,1994-04-30,4,1994,     ,Day,KRDU,RALEIGH-DURHAM INTL, 23R,NC,ASO ,,,EGF, N953LM, ,BA-31 JETSTR,168,3.0,19.0,4.0,A  ,2.0,C,2.0,4.0,4.0,,,Climb,,,,Some Cloud, None,18.0,35700.0,,61547.0,,True,True,S,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,," None, Engine Shutdown",,NE1,"BIRD STRUCK PROPELLER SPINNER & WENT DIRECTLY INTO ENGINE INTAKE.  ENG VIBRATION & PRODUCED A LOUD WHINE.  LANDED W/O INCIDENT.   LARGE DENT IN SPINNER, SEVERAL COMPRESSOR BLADES SEVERELY BENT. REPLACED ENGINE DUE TO 1ST STAGE COMPRESSOR DAMAGE. REPLACED PROP. A/C RETD TO SERVICE. (CHIEF INSPECTOR DAVIS)",False,False,No, 1, 1,Medium,,,SOURCE = TWO XXXX-X REPTS. & MISC SITUATION REPT /Legacy Record=XXXXXX/,REDACTED,REDACTED,Multiple,Pilot,2006-10-11,False
613627,1994-04-29,4,1994,     ,Night,KRDU,RALEIGH-DURHAM INTL, 23L,NC,ASO ,,,CDL, , ,SHORTS 360,804,8.0,31.0,4.0,A  ,3.0,C,2.0,4.0,4.0,,,Approach,2100.0,150.0,,Some Cloud, None,,,,,,False,False,N,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, None,,K33,ALTITUDE 2300 MSL.  NO DAMAGE.,False,False,No, , 1,Medium,,,OPERATOR = CAROLINA /Legacy Record=XXXXXX/,REDACTED,REDACTED,FAA Form 5200-7,,2002-02-08,False
